交易时间,交易类型,交易对方,商品,收/支,金额(元),支付方式,当前状态,交易单号,商户单号,备注
2017-06-23 05:09:12,商户消费,充值服务,"王者荣耀点券",支出,17.10,零钱,支付成功,4000062003201706236980208736	,product_20170623133363420	,"已优惠0.00"
2017-06-20 14:27:12,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4000062003201706206591842337	,product_2017062094312866	,"已优惠0.00"
2017-06-19 12:39:57,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,4000062003201706196431498707	,3912000971201706198348456396	,"已优惠0.00"
2017-06-17 23:49:05,商户消费,充值服务,"王者荣耀点券",支出,17.10,零钱,支付成功,4000062003201706176211077922	,product_2017061758720679	,"已优惠0.00"
2017-06-17 19:05:59,商户消费,充值服务,"王者荣耀点券",支出,17.10,零钱,支付成功,4000062003201706176167968120	,product_2017061754810277	,"已优惠0.00"
2017-06-16 09:14:30,零钱充值,招商银行(5451),"/",/,238.00,招商银行(5451),支付成功,110301706161896354073	,/	,"/"
2017-06-12 16:17:17,商户消费,华润万家生活超市有限公司,"条码支付-华润",支出,68.64,招商银行,支付成功,4000062001201706125414921029	,Y10H1706120013028710	,"/"
2017-06-11 19:12:33,商户消费,充值服务,"王者荣耀点券",支出,17.10,招商银行,支付成功,4000062003201706115301103422	,product_20170611324002969	,"已优惠0.00"
2017-06-11 17:29:54,商户消费,手机充值,"300兆流量-13709118244",支出,15.00,零钱,支付成功,4000062003201706115280301443	,3912000951201706118194837428	,"已优惠0.00"
2017-06-11 09:36:42,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4000062003201706115220305698	,product_20170611317164444	,"已优惠0.00"
2017-06-09 18:30:42,商户消费,网易云音乐,"普通会员",支出,8.00,零钱,支付成功,4000062001201706094995812778	,179235535	,"已优惠0.00"
2017-06-09 11:55:07,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4000062003201706094942290467	,product_20170609288437524	,"已优惠0.00"
2017-06-08 13:28:55,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4000062003201706084817582521	,product_20170608276232236	,"已优惠0.00"
2017-06-04 20:57:11,商户消费,东东包,"-",支出,14.50,零钱,支付成功,4000062001201706044297864111	,XS01001401201706040307205827508	,"/"
2017-06-02 09:26:28,商户消费,充值服务,"王者荣耀点券",支出,28.50,零钱,支付成功,4000062003201706023831524659	,product_20170602199306238	,"已优惠0.00"
2017-06-01 21:31:56,转账,刘福华,"转账备注:微信转账",收入,30.00,/,已存入零钱,1000050201201706011900477400105	,/	,"/"
2017-06-01 20:50:47,商户消费,摩拜单车,"北京摩拜科技有限公司",支出,10.00,零钱,支付成功,4000062001201706013754032581	,MBK02914963214467587233	,"已优惠0.00"
2017-06-01 16:33:03,微信红包,/,"/",支出,6.10,零钱,支付成功,100003940117060100070032703542559352	,1000039401201706016034605642099	,"/"
2017-06-01 16:32:42,微信红包,杨甫,"/",收入,6.10,/,已存入零钱,1000039401000706016029437561191	,1000039401201706016029437561191	,"/"
2017-05-29 17:27:37,商户消费,充值服务,"王者荣耀点券",支出,28.50,零钱,支付成功,4000062003201705293200905341	,product_20170529145404203	,"已优惠0.00"
2017-05-28 12:13:22,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,4000062003201705282993460980	,3912000951201705287758322196	,"已优惠0.00"
2017-05-24 16:32:09,商户消费,充值服务,"王者荣耀点券",支出,112.10,招商银行,支付成功,4000062003201705242367072152	,product_2017052465952166	,"已优惠0.00"
2017-05-23 12:42:39,商户消费,手机充值,"150兆流量-13709118244",支出,15.00,零钱,支付成功,4000062003201705232188270349	,3912000951201705237641233268	,"已优惠0.00"
2017-05-22 11:41:57,商户消费,幸福食客量贩,"幸福食客零食量贩",支出,61.90,零钱,支付成功,4000062001201705222016251729	,A458399171420011	,"/"
2017-05-20 13:02:18,商户消费,充值服务,"王者荣耀点券",支出,64.60,零钱,支付成功,4000062003201705201689201712	,product_201705203768967	,"已优惠0.00"
2017-05-12 00:11:05,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4000062003201705120478114111	,product_20170512237694887	,"已优惠0.00"
2017-05-10 11:58:34,商户消费,摩拜单车,"北京摩拜科技有限公司",支出,10.00,零钱,支付成功,4000062001201705100274438707	,MBK02914943887138289768	,"已优惠0.00"
2017-05-08 23:04:51,商户消费,充值服务,"王者荣耀点券",支出,64.60,招商银行,支付成功,4000062003201705080103557321	,product_20170508204539179	,"已优惠0.00"
2017-05-04 15:26:41,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,4000062001201705049529166617	,3912002741201705047235324185	,"已优惠0.00"
2017-05-04 15:22:15,零钱充值,招商银行(5451),"/",/,234.00,招商银行(5451),支付成功,110301705041974819674	,/	,"/"
2017-05-03 01:18:28,商户消费,充值服务,"王者荣耀点券",支出,17.10,零钱,支付成功,4000062003201705039316040362	,product_20170503124416249	,"已优惠0.00"
2017-05-03 01:15:47,商户消费,充值服务,"王者荣耀点券",支出,112.10,招商银行,支付成功,4000062003201705039316025456	,product_20170503124376546	,"已优惠0.00"
2017-05-02 12:51:41,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4000062003201705029226814554	,product_20170502117119239	,"已优惠0.00"
2017-04-28 12:37:31,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4000062003201704288647424341	,product_2017042854701289	,"已优惠0.00"
2017-04-28 12:34:58,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4000062003201704288645614138	,product_2017042854754214	,"已优惠0.00"
2017-04-28 12:34:06,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4000062003201704288647294914	,product_2017042854717080	,"已优惠0.00"
2017-04-26 18:21:27,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,4000062003201704268441526523	,3912000951201704266924785229	,"已优惠0.00"
2017-04-22 19:24:16,商户消费,手机充值,"100兆流量-13709118244",支出,7.50,零钱,支付成功,4000062003201704227967357876	,3912000951201704226836369561	,"已优惠0.00"
2017-04-22 00:19:27,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4000062003201704227875565924	,product_20170422327970279	,"已优惠0.00"
2017-04-21 23:45:22,微信红包,/,"/",支出,6.00,零钱,已全额退款,100003940117042100070031777849482352	,1000039401201704216054919056154	,"/"
2017-04-20 16:10:54,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4000062003201704207694735104	,product_20170420308053972	,"已优惠0.00"
2017-04-16 00:07:18,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4000062003201704167152198942	,product_20170416251748545	,"已优惠0.00"
2017-04-16 00:03:05,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4000062003201704167155412488	,product_20170416251991700	,"已优惠0.00"
2017-04-15 12:09:47,商户消费,摩拜单车,"北京摩拜科技有限公司",支出,5.00,零钱,支付成功,4000062001201704157069670629	,MBK02914922293875224201	,"已优惠0.00"
2017-04-14 10:11:00,商户消费,摩拜单车,"北京摩拜科技有限公司",支出,299.00,招商银行,已全额退款,4000062001201704146934452089	,MBK02914921358603213846	,"已优惠0.00"
2017-04-14 08:14:16,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4000062003201704146919697584	,product_20170414222610101	,"已优惠0.00"
2017-04-14 08:13:15,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4000062003201704146924554024	,product_20170414222636474	,"已优惠0.00"
2017-04-14 08:10:37,商户消费,充值服务,"王者荣耀点券",支出,0.95,零钱,支付成功,4000062003201704146921262388	,product_20170414222549281	,"已优惠0.00"
2017-04-14 08:10:10,商户消费,充值服务,"王者荣耀点券",支出,0.95,零钱,支付成功,4000062003201704146924448700	,product_20170414222550077	,"已优惠0.00"
2017-04-11 18:11:23,商户消费,手机充值,"100兆流量-13709118244",支出,9.50,零钱,支付成功,4000062003201704116653671821	,3912000951201704116609236122	,"已优惠0.00"
2017-04-08 23:22:17,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4000062003201704086354682925	,product_20170408165944805	,"已优惠0.00"
2017-04-07 19:12:00,微信红包,/,"/",支出,15.00,零钱,支付成功,100003950117040700070031130141882352	,1000039501201704076031857239030	,"/"
2017-04-07 19:11:50,微信红包,Pearl  girl  ,"/",收入,15.00,/,已存入零钱,1000039501000704077030962771015	,1000039501201704077030962771015	,"/"
2017-04-07 18:32:35,微信红包,Pearl  girl  ,"/",收入,20.00,/,已存入零钱,1000039501000704077027871283348	,1000039501201704077027871283348	,"/"
2017-04-07 00:28:35,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4000062003201704076121462808	,product_20170407140873319	,"已优惠0.00"
2017-04-06 22:10:49,微信红包,/,"/",支出,20.00,零钱,支付成功,100003950117040600070031080529831352	,1000039501201704066048028370080	,"/"
2017-04-06 22:10:36,微信红包,Pearl  girl  ,"/",收入,20.00,/,已存入零钱,1000039501000704067045621395025	,1000039501201704067045621395025	,"/"
2017-04-06 22:04:14,微信红包,/,"/",支出,20.00,零钱,支付成功,100003950117040600070031342504776352	,1000039501201704066047456409050	,"/"
2017-04-06 21:55:41,微信红包,Pearl  girl  ,"/",收入,20.00,/,已存入零钱,1000039501000704067045701807347	,1000039501201704067045701807347	,"/"
2017-04-06 16:00:07,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,4000062003201704066067563296	,3912000971201704066505505572	,"已优惠0.00"
2017-04-06 12:07:02,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4000062003201704066043242431	,product_20170406134666310	,"已优惠0.00"
2017-04-04 22:25:09,微信红包,热巴 ,"/",收入,20.00,/,已存入零钱,1000039501000704047051134381188	,1000039501201704047051134381188	,"/"
2017-04-02 23:14:53,微信红包,/,"/",支出,5.00,零钱,支付成功,100003940117040200070032801924350352	,1000039401201704026052039506130	,"/"
2017-04-01 09:50:13,商户消费,华润万家生活超市有限公司,"条码支付-华润",支出,73.20,零钱,支付成功,4000062001201704015382040906	,Y10H1704010019004310	,"/"
2017-03-29 16:08:28,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,4000062001201703295064260816	,3912002741201703296212712970	,"/"
2017-03-27 16:26:17,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,4000062003201703274839690248	,3912000951201703276165339984	,"已优惠0.00"
2017-03-24 19:13:08,商户消费,手机充值,"70兆流量-13709118244",支出,7.50,零钱,支付成功,4000062003201703244504981968	,3912000951201703246096329056	,"已优惠0.00"
2017-03-23 21:52:59,微信红包,玄不救非氪不改命,"/",收入,2.85,/,已存入零钱,1000039401003703236056566966162	,1000039401201703236056566966162	,"/"
2017-03-18 23:58:47,微信红包,~ 【Valencia】~,"/",收入,1.00,/,已存入零钱,1000039501000703187062404732175	,1000039501201703187062404732175	,"/"
2017-03-17 14:45:29,商户消费,学信咨询服务有限公司,"学信网",支出,2.00,零钱,支付成功,4000062001201703173673365637	,vol9x2p9tpb9eqnu	,"已优惠0.00"
2017-03-17 13:17:54,商户消费,魅族通讯,"魅族订单-170317131071206414",支出,5.00,零钱,支付成功,4000062001201703173666683077	,170317131071206414	,"已优惠0.00"
2017-03-17 11:55:52,微信红包,砸到牛顿的苹果,"/",收入,2.88,/,已存入零钱,1000039501001703177012850444304	,1000039501201703177012850444304	,"/"
2017-03-16 14:10:51,商户消费,手机充值,"100兆流量-13709118244",支出,9.50,零钱,支付成功,4000062003201703163556425927	,3912000951201703165919952405	,"已优惠0.00"
2017-03-16 14:10:04,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,4000062001201703163552228815	,3912002761201703165920001398	,"已优惠0.00"
2017-03-14 18:08:02,微信红包,热巴 ,"/",收入,200.00,/,已存入零钱,1000039501000703147031591316087	,1000039501201703147031591316087	,"/"
2017-03-12 20:13:19,商户消费,手机充值,"70兆流量-13709118244",支出,7.50,零钱,支付成功,4000062003201703123162933493	,3912000951201703125851914261	,"已优惠0.00"
2017-03-12 18:14:12,微信红包,   露雅  ,"/",收入,0.91,/,已存入零钱,1000039401000703127035632540129	,1000039401201703127035632540129	,"/"
2017-03-12 18:10:16,微信红包,   露雅  ,"/",收入,5.00,/,已存入零钱,1000039401000703127038183023284	,1000039401201703127038183023284	,"/"
2017-03-12 18:08:10,微信红包,/,"/",支出,5.00,零钱,支付成功,100003940117031200070033024887205352	,1000039401201703126039429357248	,"/"
2017-03-12 18:04:21,微信红包,   露雅  ,"/",收入,8.00,/,已存入零钱,1000039401000703127037824839117	,1000039401201703127037824839117	,"/"
2017-03-10 23:52:17,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4000062003201703102946193246	,product_20170310125510625	,"已优惠0.00"
2017-03-05 13:48:35,微信红包,/,"/",支出,20.00,零钱,支付成功,100003950117030500070031303644329352	,1000039501201703056025669874197	,"/"
2017-02-28 19:33:03,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,4000062001201702281687610139	,3912002761201702285492798732	,"已优惠0.00"
2017-02-24 19:03:41,微信红包,/,"/",支出,1.00,零钱,支付成功,100003950117022400070032628223132352	,1000039501201702246041847551092	,"/"
2017-02-20 19:27:00,微信红包,/,"/",支出,19.00,零钱,支付成功,100003940117022000070033040323595352	,1000039401201702206043056968216	,"/"
2017-02-19 00:44:56,微信红包,   露雅  ,"/",收入,6.00,/,已存入零钱,1000039401000702197000104061164	,1000039401201702197000104061164	,"/"
2017-02-17 19:49:44,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,4000062003201702170310620470	,3912000971201702175238933724	,"已优惠0.00"
2017-02-11 13:46:52,微信红包,~ 【Valencia】~,"/",收入,0.39,/,已存入零钱,1000039401000702117034874995995	,1000039401201702117034874995995	,"/"
2017-02-11 13:44:44,微信红包,/,"/",支出,1.15,零钱,支付成功,100003940117021100078031242085737352	,1000039401201702116031889657798	,"/"
2017-02-09 21:08:54,微信红包,浮华帅,"/",收入,30.00,/,已存入零钱,1000039401000702097056071223729	,1000039401201702097056071223729	,"/"
2017-02-01 17:51:02,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,4000062001201702018303309854	,3912002741201702014798848475	,"已优惠0.00"
2017-01-28 00:44:39,微信红包,Luoge,"/",收入,0.08,/,已存入零钱,1000039401003701286025997433515	,1000039401201701286025997433515	,"/"
2017-01-28 00:43:51,微信红包,Albert,"/",收入,4.80,/,已存入零钱,1000039401016701287027802784756	,1000039401201701287027802784756	,"/"
2017-01-28 00:16:27,微信红包,Tian 莎。,"/",收入,0.05,/,已存入零钱,1000039501027701277308444238033	,1000039501201701277308444238033	,"/"
2017-01-27 22:34:06,微信红包,/,"/",支出,6.66,零钱,支付成功,100003950117012700078032793883128352	,1000039501201701276231305460197	,"/"
2017-01-27 22:33:35,微信红包,流年,"/",收入,6.66,/,已存入零钱,1000039501000701276196587122060	,1000039501201701276196587122060	,"/"
2017-01-27 21:45:28,微信红包,失忆的决,"/",收入,0.62,/,已存入零钱,1000039501001701276197179505272	,1000039501201701276197179505272	,"/"
2017-01-27 21:44:42,微信红包,/,"/",支出,10.00,零钱,支付成功,100003950117012700078032793236551352	,1000039501201701276188627905603	,"/"
2017-01-27 21:44:10,微信红包,玄不救非氪不改命,"/",收入,4.89,/,已存入零钱,1000039501003701276201425225615	,1000039501201701276201425225615	,"/"
2017-01-27 21:44:06,微信红包,失忆的决,"/",收入,7.33,/,已存入零钱,1000039501003701276200476553819	,1000039501201701276200476553819	,"/"
2017-01-27 21:43:59,微信红包,砸到牛顿的苹果,"/",收入,2.02,/,已存入零钱,1000039501003701277237793533335	,1000039501201701277237793533335	,"/"
2017-01-27 20:27:33,微信红包,举铁星人,"/",收入,16.66,/,已存入零钱,1000039501000701276130796257309	,1000039501201701276130796257309	,"/"
2017-01-27 20:02:22,微信红包,/,"/",支出,20.17,零钱,支付成功,100003950117012700078031198931247352	,1000039501201701276137935297567	,"/"
2017-01-27 20:01:58,微信红包,🎄,"/",收入,20.17,/,已存入零钱,1000039501000701276126407504660	,1000039501201701276126407504660	,"/"
2017-01-27 19:04:05,微信红包,/,"/",支出,17.00,零钱,支付成功,100003950117012700078032683417492352	,1000039501201701276103445710343	,"/"
2017-01-27 18:59:26,微信红包,杨甫,"/",收入,20.17,/,已存入零钱,1000039501000701276093488836548	,1000039501201701276093488836548	,"/"
2017-01-27 18:48:59,微信红包,/,"/",支出,17.00,零钱,支付成功,100003950117012700078031683505340352	,1000039501201701276089157924266	,"/"
2017-01-27 18:47:51,微信红包,沙漠狼,"/",收入,28.88,/,已存入零钱,1000039501002701277101771260977	,1000039501201701277101771260977	,"/"
2017-01-27 17:42:56,微信红包,/,"/",支出,17.00,零钱,支付成功,100003950117012700078031513304073352	,1000039501201701276079315251787	,"/"
2017-01-27 17:42:14,微信红包,/,"/",支出,6.00,零钱,支付成功,100003950117012700078031683074547352	,1000039501201701276075858485141	,"/"
2017-01-20 19:15:40,微信红包,我懂你,"/",收入,166.66,/,已存入零钱,1000039401000701206037186184499	,1000039401201701206037186184499	,"/"
2017-01-20 16:06:57,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,4000062001201701206966253644	,3912002741201701204438833638	,"已优惠0.00"
2017-01-12 19:03:26,微信红包,/,"/",支出,100.00,招商银行,已全额退款,100003940117011200078031341387858352	,1000039401201701126033175166071	,"/"
2017-01-01 00:36:20,微信红包,/,"/",支出,9.99,零钱,支付成功,100004030117010100078031610840033352	,1000040301201701016015787181410	,"/"
2017-01-01 00:35:52,微信红包,杨甫,"/",收入,9.99,/,已存入零钱,1000036401000701016004848412832	,1000036401201701016004848412832	,"/"
2016-12-29 18:15:56,扫二维码付款,章文兴,"收款方备注:面对面收钱",支出,10.00,零钱,支付成功,1000050301781612291929186344	,1000050301201612290155461151	,"/"
2016-12-23 14:56:22,商户消费,手机充值,"30兆流量-13709118244",支出,4.75,零钱,支付成功,4000062003201612233707469414	,3912000951201612233708694769	,"已优惠0.00"
2016-12-23 14:55:56,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,4000062003201612233708480984	,3912000951201612233708832091	,"已优惠0.00"
2016-12-03 16:06:16,商户消费,手机充值,"30元手机话费-13709118244",支出,29.94,零钱,支付成功,4000062003201612031650327215	,3912000951201612033333343887	,"已优惠0.00"
2016-11-28 22:03:37,微信红包,努力,"/",收入,0.15,/,已存入零钱,1000040801007611286015457413133	,1000040801201611286015457413133	,"/"
2016-11-22 15:37:01,商户消费,绝味鸭脖,"绝味鸭脖",支出,12.00,零钱,支付成功,4000062001201611220491412779	,386314798002205724	,"已优惠0.00"
2016-11-22 15:33:14,商户消费,华润万家生活超市有限公司,"条码支付-华润",支出,37.00,零钱,支付成功,4000062001201611220492674354	,Y10H1611220021015610	,"/"
2016-11-20 18:02:15,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,4000062003201611200313628985	,1800000951201611203013970697	,"已优惠0.00"
2016-11-10 18:01:20,微信红包,岳凌峰,"/",收入,0.01,/,已存入零钱,1000040301000611106041238633593	,1000040301201611106041238633593	,"/"
2016-11-10 18:01:13,微信红包,岳凌峰,"/",收入,0.01,/,已存入零钱,1000033701000611106041236603493	,1000033701201611106041236603493	,"/"
2016-11-10 18:01:07,微信红包,岳凌峰,"/",收入,0.01,/,已存入零钱,1000037301000611106041227153730	,1000037301201611106041227153730	,"/"
2016-11-10 18:01:00,微信红包,岳凌峰,"/",收入,0.01,/,已存入零钱,1000035001000611106041196295093	,1000035001201611106041196295093	,"/"
2016-11-08 13:17:51,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,4000062003201611089106027775	,1800000971201611082807528938	,"已优惠0.00"
2016-10-08 17:55:50,商户消费,手机充值,"70兆流量-13709118244",支出,9.96,零钱,支付成功,4000062003201610086149016154	,1800000951201610082159924058	,"已优惠0.00"
2016-10-07 11:03:13,商户消费,手机充值,"30元手机话费-13876815246",支出,29.97,零钱,已全额退款,4000062003201610076028057525	,1800000971201610072134802632	,"已优惠0.00"
2016-10-07 00:15:06,商户消费,手机充值,"30元手机话费-13876815246",支出,29.97,零钱,已全额退款,4000062003201610076005633677	,1800000971201610072129546687	,"已优惠0.00"
2016-10-06 10:16:34,微信红包,Albert,"/",收入,2.09,/,已存入零钱,1000038601002610067000077918848	,1000038601201610067000077918848	,"/"
2017-10-01 23:30:46,微信红包,来自天堂的猫,"/",收入,0.06,/,已存入零钱,1000039501003710017045122161142	,1000039501201710017045122161142	,"/"
2017-10-01 11:01:31,商户消费,充值服务,"王者荣耀点券",支出,28.50,零钱,支付成功,4200000039201710015336698021	,product_20171001221485831	,"/"
2017-09-28 22:37:36,扫二维码付款,小强孕婴童专卖王梅18991267123,"收款方备注:二维码收款",支出,14.50,零钱,支付成功,100005030117092800070031360698018352	,1000050301201709280710416863296	,"/"
2017-09-28 22:34:43,扫二维码付款,-,"收款方备注:二维码收款",支出,5.00,零钱,支付成功,100005030117092800070032718202989352	,1000050301201709280210392964945	,"/"
2017-09-28 19:22:02,微信红包,/,"/",支出,20.00,零钱,支付成功,100003940117092800070032716943135352	,1000039401201709286025095920084	,"/"
2017-09-28 06:43:35,扫二维码付款,上校,"收款方备注:二维码收款",支出,6.00,零钱,支付成功,100005030117092800070031648112361352	,1000050301201709281110001971746	,"/"
2017-09-27 18:44:36,商户消费,小微赞赏个人,"小兔乖乖",支出,1.00,零钱,支付成功,4200000010201709274597554526	,1800002091201709271844356468	,"/"
2017-09-23 19:19:38,扫二维码付款,南山绿水,"收款方备注:二维码收款",支出,25.00,零钱,支付成功,100005030117092300070031274082306352	,1000050301201709231210330575915	,"/"
2017-09-23 13:58:57,微信红包,/,"/",支出,7.00,零钱,支付成功,100003950117092300070032790086603352	,1000039501201709236014506556023	,"/"
2017-09-21 07:27:54,商户消费,京东商城平台商户,"京东-62897129230",支出,139.00,零钱,支付成功,4200000018201709213307311221	,39411117092107275405324	,"/"
2017-09-21 07:21:52,商户消费,京东商城平台商户,"京东-62885932299",支出,55.00,零钱,支付成功,4200000006201709213312871943	,39403717092107215206685	,"/"
2017-09-20 18:34:09,商户消费,京东商城平台商户,"京东-62870249285",支出,69.00,零钱,支付成功,4200000008201709203232970189	,39400517092018340906263	,"/"
2017-09-20 18:26:09,转账,宁杰,"转账备注:微信转账",收入,70.00,/,已存入零钱,1000050201201709201300414217529	,/	,"/"
2017-09-20 14:55:49,扫二维码付款,曌,"收款方备注:二维码收款",支出,85.00,零钱,支付成功,100005030117092000070032773828090352	,1000050301201709200510194388918	,"/"
2017-09-19 23:12:46,群收款,赵永强,"/",支出,50.00,零钱,支付成功,100004950117091900070031606320896352	,10000495010117091950000981850	,"/"
2017-09-19 20:35:12,商户消费,京东商城平台商户,"京东-62844297512",支出,3288.00,交通银行,支付成功,4200000008201709193066011365	,39403217091920351207169	,"/"
2017-09-19 20:10:50,商户消费,幸福食客量贩,"幸福食客零食量贩",支出,30.60,零钱,支付成功,4200000010201709193062751388	,D458301172620146	,"/"
2017-09-17 11:37:20,商户消费,北京轻松筹网络科技有限公司,"201709170004338408191601",支出,20.00,零钱,支付成功,4200000048201709172587148619	,201709170004338408191601	,"/"
2017-09-16 18:30:08,商户消费,汇元微支付,"汇收银产品",支出,8.00,零钱,支付成功,4000062001201709162462036380	,105510005717201709167148867378	,"/"
2017-09-15 22:14:09,扫二维码付款,-,"收款方备注:二维码收款",支出,5.00,零钱,支付成功,100005030117091500070031710226229352	,1000050301201709151610416475794	,"/"
2017-09-14 20:22:09,微信红包,/,"/",支出,20.00,零钱,支付成功,100003950117091400070032743768676352	,1000039501201709146027889255163	,"/"
2017-09-13 18:34:26,商户消费,特优利便利店西安西长安街店,"特优利便利店西安西长安街店",支出,13.50,零钱,支付成功,4000062001201709131893401167	,101520101065201709132175928543	,"/"
2017-09-13 11:37:04,商户消费,摩拜单车,"车费代扣",支出,5.00,零钱,支付成功,4200000027201709131825402702	,MBK0292017091311370474017038	,"/"
2017-09-12 20:04:54,扫二维码付款,小强孕婴童专卖王梅18991267123,"收款方备注:二维码收款",支出,16.50,零钱,支付成功,100005030117091200070031218057742352	,1000050301201709121310344270848	,"/"
2017-09-11 21:44:48,商户消费,摩拜单车,"车费代扣",支出,299.00,零钱,已退款￥249.00,4000062001201709111568787471	,MBK0292017091121444837799857	,"/"
2017-09-11 19:28:29,摩拜单车-退款,摩拜单车,"北京摩拜科技有限公司",收入,299.00,招商银行,已全额退款,11500002117091002006902328879549	,MBK02914921358603213846	,"/"
2017-09-09 23:59:39,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4200000048201709091201704338	,product_20170909265290497	,"/"
2017-09-08 10:38:04,商户消费,顺丰速运,"支付运费-顺丰速运",支出,24.00,零钱,支付成功,4000062001201709080864274041	,U1709081038040000000000000899711	,"/"
2017-09-07 15:07:57,商户消费,面包码头西饼屋,"西安面包码头扫码支付",支出,23.30,交通银行,支付成功,4000062001201709070732616789	,00120170907150256010045	,"/"
2017-09-07 10:54:20,微信红包,/,"/",支出,20.00,零钱,支付成功,100003940117090700070031436480463352	,1000039401201709076007618515174	,"/"
2017-09-06 20:50:16,商户消费,绝味鸭脖,"绝味鸭脖",支出,29.00,零钱,支付成功,4000062001201709060604571504	,386315047022163659	,"/"
2017-09-05 13:20:57,零钱提现,交通银行(1797),"/",/,3502.70,交通银行(1797),提现已到账,470031709052041951596	,/	,"服务费2.70"
2017-09-05 13:08:36,零钱提现,交通银行(1797),"/",/,200.00,交通银行(1797),提现已到账,470031709052124052241	,/	,"服务费0.00"
2017-09-05 13:07:22,商户消费,面包码头西饼屋,"西安面包码头扫码支付",支出,23.80,交通银行,支付成功,4000062001201709050333572865	,00120170905130040010029	,"/"
2017-09-01 12:08:50,商户消费,拉卡拉微信支付特约商户,"外婆印象澳堡店扫码收款",支出,59.00,零钱,支付成功,4000062001201709019490333257	,100520018825201709015176177883	,"/"
2017-08-31 13:15:53,商户消费,华润万家生活超市有限公司,"条码支付-华润",支出,124.20,零钱,支付成功,4000062001201708319291539908	,Y10H1708310007015510	,"/"
2017-08-30 12:55:17,商户消费,面包码头西饼屋,"西安面包码头扫码支付",支出,17.30,零钱,支付成功,4000062001201708309102973424	,00120170830124121010039	,"/"
2017-08-30 11:50:50,扫二维码付款,雲龍,"收款方备注:二维码收款",支出,20.00,零钱,支付成功,100005030117083000070032632854339352	,1000050301201708300110110165295	,"/"
2017-08-28 10:10:35,商户消费,手机充值,"30元手机话费-13709118244",支出,29.97,零钱,支付成功,4000062003201708288676867197	,3912000951201708280143046603	,"/"
2017-08-27 18:12:20,商户消费,绝味鸭脖,"绝味鸭脖",支出,13.30,零钱,支付成功,4000062001201708278574403586	,388815038287407833	,"/"
2017-08-24 17:21:03,扫二维码付款,千寻,"收款方备注:二维码收款",支出,18.70,零钱,支付成功,100005030117082400070031101110417352	,1000050301201708240710214363358	,"/"
2017-08-20 17:49:50,商户消费,拉卡拉微信支付商户,"贡茶西安长安广场店",支出,10.00,零钱,支付成功,4000062001201708207292666991	,101580066854201708204194814343	,"/"
2017-08-18 18:34:57,转账,妈妈,"转账备注:微信转账",收入,4000.00,/,已存入零钱,1000050201201708180800366500748	,/	,"/"
2017-08-18 12:49:24,商户消费,充值服务,"王者荣耀点券",支出,17.10,零钱,支付成功,4000062003201708186873366615	,product_20170818281763900	,"/"
